"","Rating","Review"
"2823","2","We bought this camera while I was pregnant and tested it out, everything worked great! The picture quality was amazing and it worked well with Hubble. No lag at all. My daughter is now 1 and slowly over time the camera has just gotten worst and worst. Now, the picture quality is so blurry I can't even tell where my daughter is at in her crib at night. Sometimes the camera doesn't move at all when I try to adjust angles. The temperature is so off sometimes saying it's 37 degrees in our house. The only reason this is getting two stars is because is did work PERFECT at the beginning. We have done nothing but have it mounted to the wall the entire time. I contacted customer service and sent them pictures of the low quality picture and all they told me to do was a hard reset which did nothing. Don't buy this camera. We are now currently looking for a new one."
"2824","1","Please do not buy this camera if you want to keep your sanity as a new parent. I'm 18 months in and finally giving up and buying a new one. I have tried and tried to make this work. I'm on my 3rd warranty replacement and now I am out of warranty. The monitor likes to go out add odd times, and it beeps really really loud. I've reset the touchscreen, the cameras, I've done everything. We even moved and got new wifi and it still does it. Not fun to wake up at 4am by your monitor loses connection with your screen for a few minutes. Not to mention all the previous issues with the screen going out that had to be replaced 3 times. Save yourself and do not buy Motorola!!!"
"2825","2","I have had this monitor for just over a year now. I wanted a monitor with wifi to view on my phone as well. This one has had problems out of the box.Cons:The built in kick stand, when in use, would put pressure on the monitor and cause it to beep like I was pushing buttons on the front. It finally broke off and can't be re-attached. It hasn't lost signal a lot but when it does (sometimes when I'm only one room away) it makes a beeping noise on the camera that wakes up my baby. The charging cord for the monitor is useless after just a year. It will no longer stay in place when plugged in. My latest problem is with the sound. For the second time in 2 weeks the sound on the monitor does not work. I have to unplug the camera to reset it and make the sound work again. Who knows how long this will work before I can't get any sound anymore. Very disappointed in this monitor.Pros: the picture is clear, even in IR mode (maybe I got the old version of their camera before Motorola changed and got cheaper cameras from China). I love being able to view using the Hubble app on my phone when I'm not home.  I have rarely had problems with the Hubble app and connecting to the camera. The size of the screen on the monitor is great. My sister has an older Motorola camera and monitor that has lasted her 4+ years but this one is obviously cheaply made and definitely not worth the money."
"2826","1","I am so sad this monitor didn't work for us. It was an item I added to our registry because I trusted the Motorola name. Unfortunately I should have found another monitor. The sound went out on the video screen after just a few months of use. On top of that, the charging plug never seemed to connect right so we had to tape the connection and just pray it would work through the night. I'm really sad it didn't work out. It was purchased early in my pregnancy so by the time this stuff started happening, we were outside the warranty."
"2827","1","This is a terrible monitor, especially for how expensive it was when I bought it.  The night vision is poor quality, the monitor beeps constantly, the app never seems to work, and worst of all, the charger frayed and broke within a couple months of use, rendering the monitor useless.  I contacted Motorola to replace it, and I have literally spent over an hour on hold with customer service employees who have no idea what they're doing.  They said they would replace the charger, but after the first time I called and waited a half an hour on hold, I was told they didn't have it in stock and to call back in three days.  It's been over a week, and it's still not in stock, and no one has any idea when it will be.  I've asked to speak to a supervisor, but none are ever available, and no one returns my calls.  This is the last time I will buy anything from Motorola."
"2828","1","At first seems like an excellent camera. I do love the app option. However! This camera drops connectivity from our WiFi all the time; which is not always easy to reconnect to both the parent monitor AND the app. And it<U+2019>s definitely not my router issue (I<U+2019>m in IT and have looked at all possibilities on my end). After a couple months it had issues with simply moving the camera view. You have to hold down for several seconds and then it doesn<U+2019>t stop which is very frustrating. Like someone else mentioned, I very much wanted to like this camera and gave it MANY chances but now I just cannot in good conscience give anything but one star (or lower if allowed). Very unfortunate! :("
"2829","1","My wife and I received this camera as a gift. I have lost sleep tirelessly trying to figure out how in the world this has received 3 out of 5 stars. I want to meet the people who gave it anything above the 1 star that you must give because you can't give a zero.""I have never experienced a product that is more worthy of the term garbage"", says my local garbage man who sees a ton of garbage on a daily basisFrom the start, setting this thing up is like trying to figure out the opposite sex. I'm pretty techy and have a house full of home automated devices. It is 2016, setting these types of products up should NOT be difficult for anyone. Setting this up made me feel like I was setting up a cool new high tech device in 1991. Everyone and their mother has their own camera and they are all super easy to set up. This is clearly too difficult for Motorola. Picture quality? Garbage. Sound? Garbage. The quality of the components? Not bad.....just kidding they're too GARBAGE. I have to rig the power cord in a certain position JUST TO KEEP THE DEVICE POWERED. At Motorola, it isn't enough to simply plug in, you have to have the wire in a specific position and DO NOT TOUCH to get juice. I am only doing this while I wait for Customer Service to open so I can plead with this devil company to return and get something that actually works. I beg ALL new parents out there, please do not purchase this. You have been warned and by now purchasing this you are admitting you do not care about your child. Have a great Sunday, except you Motorola."
"2830","1","We have been using this video monitor for a year and have not had a good experience from the get-go. While the camera hasn't given us any problems, the monitor itself has several issues. The plastic around the antenna has fallen off, and the battery life has deteriorated significantly. The unit can't survive 20 minutes without needing to be plugged in. Now we're having trouble getting the monitor to charge at all because you have to set it up ""just so."" For the money we spent, this product should have lasted us much longer. I've contacted Motorola's customer service, and they refuse to replace or fix the unit because it's now beyond warranty. I would recommend purchasing a different video monitor."
"2831","2","I *hate* this monitor. I hate it so much, when it failed completely (due to a firmware update pushed through by Motorola) I was thrilled. Motorola offered to send us a new one (in just a few short weeks! A lifetime when you have an infant to obsess over), but we just returned it to the store.Cons:- The sound on the parent unit is horrible, which is confusing because the sound through the app is fantastic. Not sure what the issue is, but even with the volume turned all the way up and the speaker pressed tightly against my ear, I could barely hear my kiddo's scream cries.- There's a significant delay, both over wifi and via the parent unit. As a result, we hear everything in our house twice when we have the monitors up and working.- The camera is enormous. Are they all this clunky?- The app has outages all the time.- Motorola fried our parent unit with a firmware update and from what I understand this happens fairly frequently.- We got two cameras -- the one that came with the parent unit and a second one for another room in our house. The camera that came with the parent unit had pretty poor video quality; the other one was fantastic. This sort of inconsistency is baffling.- $300 and $100 for another camera? ... ?!?!?! For this price it should be perfect.Pros:- On the good camera, the video quality is great. Even with night vision.- There are tons of features. Caveat: we never use 90% of them. We like the pan/tilt/zoom, but never play music through the app and two-way talking is scary! Our kiddo is really little still, maybe this would help with a two year old. Mostly, my husband uses it to terrify me in the middle of the night.- The picture and sound are pretty solid through the app. When it works."
"2832","4","On paper, this has all the 'right' features.- Pan/Tilt has a typical amount of delay. You can't track a moving object. The intention is to find the perfect angle and leave it there. Very rarely, do we ever change the angle once its set.- Image is as good as any non-HD monitor we've used. Honestly, we don't feel like we 'need' better, but it would have ben nice at this pice.- The colored noise level meter is handy.- The kick stand is not adjustable. It's either out, or not, and that's just fine.- The talk features is nice, but the voice quality is spotty depending on the connection.- Temperature display is very important to us because our nursery can get pretty hot when the sun's up and the curtain is open.- Viewability via internet is a huge bonus that's not often found at this price.- 2 cameras preprogrammed for the technically disinclined that cannot connect their own.However, one of the most important elements that is often overlooked when shopping for baby monitors, is signal-retention. Like many modern homes, my house is full of radio signals (wireless router, wi-fi boosters, cellphones, bluetooth speakers, cordless phones, ambient radio/TV waves, microwave oven, etc.) and this makes interference a very common issue for simple devices like a baby monitor because many of them are running on old-tech. We now have a total of 5 baby monitors and this is the latest. Of them, this one holds a signal well. When a signal is dropped, it a loud alarm chirps which can disrupt yours or the baby's sleep. Annoying to say the least. That said, the signal strength meter is not trustworthy. A few times, it chirped out even though it had 3 bars.Side-note: We also own a Motorola MBP33S which looks very similar, but it does not connect to the monitor.BOTTOM LINE: This is probably the best overall monitor we own. Other reviewers seem to disagree. But for our use, performance has been pretty solid. I suspect it may be a quality control issue. We got lucky. I only wish the signal retention was better. It's good, but not flawless and it may sound hyper-critical, but it's really not that high of a bar. For example, our favorite monitor, and also our pick for value-leader, has flawless signal retention at a third of the cost.<U+00A0>Summer Infant Baby Secure"
"2833","1","I am never one to write reviews, but this monitor is so awful I felt I needed to. First of all, the amount of time it takes the monitor to connect to the camera almost every time I use it is absurd. I put the baby to bed and have to stand there waiting 5-10 minutes for the monitor to stop beeping and display the picture. The monitor itself does not hold a charge, which means it is not portable since it has to be plugged into the wall almost constantly. The Hubble app is garbage, it took almost 30 minutes to connect. The video is laggy and the sound quality is awful as well. Honestly, for the amount of money this costs I would have been better off buying a Nest camera or some other type of in home security camera. Do not waste your money on a monitor that doesn't work."
"2834","5","This monitor had everything I was looking for in a system. It gives you the option to view baby with the handheld monitor or with your phone. I use both options constantly.  With the handheld monitor you are able to view baby constantly at home and use your phone as you like. We prop ours up after she's gone to bed and we are cooking or watching tv.  The phone app option is wonderful as well because I can view baby from work or if I'm out and someone is babysitting. The grandparents love using it to check in on baby when they can't see her I also love that you can set notifications on the phone app so if baby moves or makes any noise you will be alerted. You can change the sensitivity (3 option levels) as well. This works even if you're only using the handheld device, if baby wakes it will alert your phone. The handheld and the app also give you options to check the temperature in the room, play music for the baby, talk through the camera to the baby, move camera angles, zoom, and take a picture.  It also logs a picture of movement on the app so if you miss something you can view back. Overall I love this monitor because it allows me two different ways to view (wi-fi and handheld), the picture is good, and the notifications to my phone make me feel secure. I've already been recommending it to all my friends expecting! Its slightly more expensive than other monitors on the market but thats because it gives two options unlike all the other monitors that are only one option."
"2835","1","We received this monitor as a gift, and it worked just fine for the first 6 months, despite a really poorly designed user interface and buttons that were very noisy at night. However, all of a sudden the camera would no longer connect to the monitor. Customer support is only available on weekdays and we didn't want to wait until Monday, so we decided to go ahead and buy a replacement camera. When we tried to pair it with the monitor, we received the same error.  We called customer support, but were told by the automated menu system that we ""must have the serial number and receipt ready. If we do not, we should hang up and call back when we do."" This is absolutely ridiculous! We received this monitor as a gift, and I'm sure many others did as well. The automated menu indicated Motorola would refuse to speak to us unless we had our receipt. BAD customer service!!  Thankfully, because we had 2 cameras that we tried to pair at the same time, we were able to uninstall the first camera completely and it re-paired at that time. If we ever need another baby monitor, we will not be buying from Motorola. I suggest you avoid this product as well."
"2836","1","This is really a terrible camera, please avoid.  We have two, one works ""ok"", not great and the picture is low quality, but at least it functions.  The other will only connect for an hour or so at a time then it disconnects until we power cycle it.  I've been dealing with support for weeks now, they won't do anything to fix it.  They escalated the case to a second level of support over a week ago, and there's been no word.  So, my choices are to not have a baby monitor, or buy something different.  You can guess what I chose.  I'll be avoiding all Motorola products after this, it's a shame they used to be a decent company."
"2837","4","Awesome picture. Good connection to wifi. Music plays clear and consistent. Voice comes through clear when you speak through the app. Easy to set up and mount. Tells you temp in room, will alert if temp drops. Movement can also send an alert to you as well as sound. Camera tilts up, down, right and left for a great view of the room.I will update if the app has issues or is buggy but reviews of app are good so I don't expect many issues.This is a high quality product. We were tearing our hair out with gynoii's product and this is a 1000x better than that."
"2838","1","The only function this serves is as a paper weight. We are on our third replacement and it still doesn't work. Customer service is a joke. We have had to create four help tickets on this replacement for the same issue. After each contact they close out the case number and you have to start over. I will never buy another Motorola product again."
"2839","4","The Hubble baby monitor comes with two cameras and a monitor unit.  The cameras will record sound and video and monitor temperature, movement and sound.  The video recording works in the dark as well. The camera can be remotely controlled to pan side to side and up and down.The cameras will connect to your home's wifi network to provide remote viewing via a smartphone application.After using the Hubble for a month we are impressed by the utility of it.  The only difficulties were getting the cameras to connect to the wifi -- it seemed unable to see our hidden network.  I got frustrated and gave up.  I came back around to it a couple days later and was able to connect easily.Monitoring from the app is okay but not great.  Of course there's a delay, but very often the app will complain about a low bandwidth connection.  Occasionally there is trouble connecting to the camera feed.  Other times it seems to work flawlessly.  I think they're still sorting out some of the details.I love the fact that up to 4 cameras can be added to the system.  The Hubble is compatible with different Motorola cameras.You can customize the alerts the camera sends you and for a small subscription fee you can have video footage saved on the Hubble website.It's a nice set up and I'd recommend it whether you want to monitor a baby, your pets or just general activity in your home while you're away."
"2840","1","I would give this monitor zero stars if Amazon would let me.1. The camera stopped connecting to Bluetooth/internet after only 3 months.2. The night vision is awful. You have to keep some sort of light on in the room in order to see anything! (In comparison, I have the Nest security camera on my first floor and you can see perfectly in pitch blackness with their night vision)3. The handheld parent unit only kept a charge for about an hour when it was brand new, which has since gone down dramatically.4. The mini usb used toCharge the handheld parent unit will not correct, or charge any longer, making the whole monitor obsolete"
"2841","1","We purchased this camera in December 2016 and have had nothing but issues with it since then. The monitor is poorly constructed such that inserting the usb charger eventually breaks the usb port. We went through two monitors and then just used the wifi functionality through the app. Motorola periodically rolls out firmware and software updates which cause the camera to unpredictably disconnect and requires a completely new set up. This is a highly unreliable device. I would not recommend it to anyone. Motorola should be ashamed their name is attached to such a poor product. I will second guess other Motorola products as a result of this poor experience."
"2842","1","This camera is a complete waste of money. I've now read other reviews and realize this is a common theme with these cameras. The picture has turned completely grainy and dark - it's impossible to even see my baby. if I could give this less than one star I would. The touch screen works poorly, most of the time the camera doesn't load on the app, the picture is horrendous, the sound quality is awful - what a load of junk."
"2843","1","Having the same issues as others I cant get past the set and keep receiving set up has failed please restart set up which I have tried at least 20+ times called motarola and that was useless all they said was to send the unit back and they would replace it, WTH??? she had no other help for me and offered no kind of advice or trouble shooting help whats the point of calling then very unhappy especially for the money spent ! I am taking it back this is ridiculous"
"2844","2","We received this as a gift for our baby shower. We have not been impressed with it at all. The sound on the parent unit stopped working within a week or so of using it. Motorola did send us a new parent unit quickly, which I appreciated. However, the parent unit still loses its connection with the camera very frequently (and the only way to fix that is to sneak into a sleeping baby's room to turn the camera off and on). As others have mentioned, the night vision is AWFUL. Its almost impossible to figure out what you are looking at. The parent unit does not hold a charge for long at all.Finally, the wifi connection with the Hubble app is useless. We have high speed wifi at our house, and I think the app has connected to the camera once in the 5 months we've tried it. I think there are way better options out there at this price point."
"2845","1","My husband and I purchased this monitor for our son who was born two years ago. It was working great but honestly it would constantly drop the signal and then beep during the night waking me up. I would have to turn on the monitor and then it would re establish the connection. It also would lose the signal all together and then we would have to restart the camera and reboot the whole system. But because we liked the benefits (good range and quality of picture) we continued dealing with the issues. Then two months ago we purchased a second camera with the arrival of our daughter and from the first day we mounted and started using the cameras and connections have been having tons of issues. Both drop the sound and can't hear my children. Sometime the sound will work and then drop in the middle of the night and I won't be aware that I can't hear my children. For the cost of the system I would have thought this wouldn't be something that would happen. We are so dissatisfied that we are now looking into other systems. I would be very careful about this monitor because it is very expensive and with all the dropped connections and now adding the second camera for more money and neither working its not worth it."
"2846","1","Please do yourself a favor and do NOT buy this product. We have had this camera for slightly more than the 12 months that is covered by the warranty. The camera will no longer pan up and down and since we have had more than 12 months Motorola is refusing to do anything about it. I have tried working with them on a number of occasions but each time they tell me to connect it to another app and try to update the firmware, when I do so, the app and camera will not sync even when i am selecting my camera. Horrible product that will only give you a headache. Even when the camera would work it required almost weekly firmware updates which required the user to reset the camera and then re-pair back to the mobile app. Way too much work for a camera that should work out of the box."
"2847","3","I gave this product a 3 star not necessarily because of the product but the Hubble server you use for wifi.  The problem I did have with the product is it did drive me nuts that when you hit a button it would beep with no way to turn that off.  Minor but it drove me crazy!  The issue with Hubble is that they aren't as secure as I thought they were as someone hacked our account today!  We got these cameras on May 16.  Last couple weeks I noticed the camera wouldn't be in the same spot I always kept them on our kids beds, I brushed it off as my husband looked at them while at work.  However today I saw my daughters camera move on the parent unit, so I switched it to my sons & his was zoomed in on him.  I immediately called my husband & he said he hadn't logged in at all, so I went to the app to log in to try to change password & it wouldn't let me log in, I texted my husband who then tried & was unsuccessful as well.  Needless to say, I'm returning these & getting ones that don't require wi-fi."
"2848","1","My wife and I used a Motorola monitor for my son and loved it, it was not wifi. When my wife became pregnant again, we wanted a dual camera monitor wiih wifi. This has all the features we were looking for. The app with this camera works well but the monitor is garbage. We got this package and excitedly set it up. Once the set up was complete we tried it out. It seemed to work well and we didn't notice the major flaw at first. We used it on my son, two and a half years old, the first night. This is before my daughter was born. It seemed to be OK, we turned on the remote sound maker on the camera and it worked, the major problem here is that the speaker that plays the music in my son's room is one inch away from the mic. So, when my son would make noise, we didn't hear it, all we could hear was the music being played. That wasn't the deal breaker, we went back to using his music player that worked so well with our old monitor. Then we realized we barely could hear anything in his room. I turned the volume up completely and we still couldn't hear anything from my son's room. when he woke up in the morning I checked the monitor and if I held it up to my ear i could hear him yelling my name. With his old monitor would I could hear him moving in his bed before he even made a noise and the volume was only turned about half way up. There was no way i was going to risk not hearing my newborn daughter. We returned the monitor and got another one. The new one was the exact same. The features of this set are very attractive, but the speaker is horrible. I don't care how many extras it has, if I find my kids screaming in the beds because the monitor volume doesn't work, I will not use the product. After searching online for a solution, I found many people had this problem.I emailed Motorola customer support to see if there was anything that I was doing wrong. I told them I had the monitor volume at the highest setting and couldn't hear anything. They responded and explained that the monitor is set to medium at the factory and i need to turn the volume up in the settings. I am a mechanical engineer, obviously I turned up the volume before I contacted them for support."
"2849","1","DO NOT BUY A MOTOROLA BABY MONITOR!!!!!! I have now bought 2 different versions of this monitor, and both have stopped working within a few months past when their 1 year warranty expires. Motorola's customer service is terrible!!! They will absolutely not replace/fix your product if it is even a day past the 1 year, and you will be left with almost $300 worth of garbage. I know of others that have had the same problem. There is clearly a defect in this product."
"2850","1","Horrible video monitor, especially for a $300 monitor.  I returned this monitor and opted for one that was half the cost.  Do not buy this monitor!  For me,  like other reviews I've read,  it's very glitchy. My monitor would beep during the night,  notifying me that the battery was dying, even though it was plugged in.  Other times the screen would flash and beep for no reason. I would turn off the monitor in the middle of the night to stop the beeping,  defeating the purpose of having a monitor.  In this case, more expensive does not equal higher quality."
"2851","1","Don't get this if you need reliability.  The Hubble app is so bad, it works 10% of the time and out of no where it'll start telling me there is motion but it's from past days/times.Even the handheld unit doesn't work all the time, it often freezes and/or makes random beeping noises.  I've contact support and they don't know why it would happen except for poor reception; but it can happen when I'm across the hall.Just don't get this camera, it's too overpriced for something that only works sometimes."
"2852","1","So disappointed in this product! It worked great for maybe the first 3 months and then like other users have said, it started to lose its connectivity. It periodically kicks out for no reason and then chooses whether or not it wants to reconnect. My husband and I have resorted to multiple times a day either unplugging it from the wall or turning it off/on to try and get it to work better. The higher than 3 star reviews here have to be from people who recently bought the product so they haven't experienced the problems yet. Please don't waste your money on this product. I just really wished this was better made because it is a great product when it chooses to work. We will be buying another product shortly because we can no longer handle the frustration that comes with buying this product."
"2853","1","DO NOT BUY!  Our newborn was born in November and we started using the monitor in December.  Not even 4 months of use and the unit has failed.  Not only did it fail, but the monitor started smoking and smelling like an electrical fire at 2:30 a.m.  I've called Motorola directly to resolve and they offered me a lesser model.  I refused and am still waiting for a call back from the manager.  Terrible customer service and a DANGEROUS product!!"
"2854","1","I've had to have this product replaced twice. One monitor died, one camera died, 3 charging ports went out, but you would think, that's okay because it's under warranty, right? However, the customer service is terrible: 1 Hour phone call the first time, 45 phone call the second time...and that's really hard while working a full-time job. But the worst part, is that their new policy is to make you ship in the broken product before they ship the replacement out, so you're just without a baby monitor for about a week!! PLEASE STAY AWAY! MOTOROLA has caused me so many tears! Oh and the Wifi is completely undependable, but I expected that before I bought it because of the reviews on all the wifi products."
"2855","5","Prior to ordering this product we were using a Levana Stella monitor. It's a decent monitor but was lacking in a few areas.Where the Motorola shines:-Wi-Fi: This isn't much of a comparison since our Levana didn't have Wi-Fi capability but is definitely worth noting. Having the ability to check in on baby from my phone makes life so much easier. In a world where I seem to be constantly juggling items from room to room, being able to use my phone when I don't want to carry around the monitor is a nice touch.-Infrared night vision: The night vision on this monitor is impressive. The picture quality is crisp, just as it is in the daytime.-Two-way communication: I love the ability to communicate through the monitor. If baby wakes up when I'm in another area of the house it's nice to be able to let him know with the push of a button that everything is ok and I'm on my way. I know this is a pretty standard feature at this point but is still one of my favorites.-Ability to record video: This is amazing and I wish I had had a monitor capable of doing this all along. Just as head's up, this unit does not come with a memory (SD) card so one will have to be purchased in order to utilize this feature.-Temperature monitoring: Oh how I wished my Levana had this. We live in an older house and rooms can get drafty at times. It's nice to be able to keep tabs on the temperature in baby's room so we can adjust as needed.Overall: I'm extremely pleased with this monitor. It's everything I wanted in a monitor and I really have nothing negative to say about it. Great product!"
"2856","2","Bought this item in Hong Kong.  Not too many choices.  I previously had a Summer monitor, 4 years old now.  With a new baby just born, i wanted to have a new monitor where i could connect two cameras.  Bought this item, and returned it 3 days later.  The night vision is poor, can barely see the babies in low light.  The connectivity is very poor.  Same distance as my Summer Monitor but the motorola could not get a signal from the cameras.  This is less than 15 feet away.  Quality of image is good but not high def as advertised.  I returned it and did not get a refund.  Instead had to exchange the value ($450 USD in Hong Kong - everything more expensive) for things i really did not need or want.  I would not recommend this monitor to anyone.  I wish I had seen the reviews prior to my purchase."
"2857","1","DO NOT BUY THIS MONITOR!We have had problems with it since the first week. For $300 you would expect a product that works. You would be wrong. First, the monitor freezes (and we have to reset) it almost every day.Second, the charging plug no longer connects to the monitor without jiggling the plug for several minutes. If you just plug the cord into the monitor and walk away, there's a 90% chance the monitor isn't actually charging. The result, a dead monitor.Third, the monitor has started to malfunction daily. It will beep over and over and over without being touched. When you try to stop the beeping by turning it off, the power button doesn't work. The solution? Reset the entire unit.If these problems only happened once a month, I probably wouldn't care. When it happens every day or every other day, it's very frustrating, especially considering the price. When the unit is working, it works well. The trouble is the unit rarely works for long without something going wrong. I would recommend looking at a different brand."
"2858","1","So disappointed. First, the app associated with this product is awful. As I sit and write this review, the app is not working and the motorola network is down, which means I can't monitor my baby on my phone or by logging in online. If I can't monitor the baby, my wife can't. If my wife can't monitor the baby, I get in trouble. Not cool, motorola.The pan/tilt function is terrible. One little tap and the camera swings across the room. And you can't stop it. So you try to tap the opposite arrow and it flies in the other direction.Video quality is bad. It's grainy, the night vision is bad and it freezes.Do yourself a favor and invest in something better."
"2859","1","Hey new parents the Motorola Hubble Baby Monitor is terrible. If their servers go down you are out of luck (going on three days now) and their customer service is Eastern Bloc at best. At $150.00 a pop you would expect more but alas save your money and but something else. Anything else like bread or soda or tacos or rocks I mean anything."
"2860","1","I loathe this monitor and am so disappointed that I ever purchased it.  It's ridiculously expensive for what you get, and I wish I just stuck with the Summer Infant digital monitor and skipped the wi-fi part...because it doesn't even work!  The app and the handheld always lose connection with the camera.  I am constantly having to go restart the camera to get it to connect..not very convenient in the middle of the night when the viewing monitor beeps at you when it loses connection.  So I now have the monitor to wake me up on top of the baby.  The app (the whole reason I went with this monitor) freezes up and is useless with a cellular connection.  What's the point of a monitor if it doesn't actually help you monitor your child?  Save your money."
"2861","4","We have had this monitor for almost 5 months and it works great if you have great home Wi-Fi.  We brought it up to a cabin with no internet and the camera kept disconnecting. We would have to shut off the camera and restart so that it would connect again every time we turned off the monitor and back on.  It was annoying but manageable.  When the Wi-Fi is good and strong it is an awesome monitor.  We love the capabilities of using the hand held,  phones,  iPads,  etc to connect and view.  I especially liked using it on a girls night out to spy on daddy and baby<U+0001F61C>"
"2862","2","Not a good quality product.  About to get my second replacement unit.  The first replacement only lasted a month.  Audio issues with both and key issues with the second.Online web portal is unreliable.  Night vision is not the best, need at least two nightlights on in the room to see baby in the crib.Motorola support is easy to contact and quick to replace units.  (That is why 2 stars instead of 1 star)"
"2863","2","Not what I expectedQuality is perfectSound is perfectNight vision greatIf you try to use WIFi it's so badMy router is netgear  6300v2My internet connection is 109mb down and 40mb upload ..And the camera is moving so slowwCamera Firmware is 01.17.22"
"2864","2","Expensive and doesn't performThis monitor is unreliable and not user friendly for the price. The night vision is poor. The control console freezes and doesn't always display the current image or sound. The navigation menu isn't user friendly and the control panel is always on lock mode meaning you must unlock it anytime you want to do anything- move camera, zoom, increase volume, etc. also the music mode feature didn't work for the first month of using the product. When you selected a music tone by pushing play it only played for a few seconds and cut off.The Hubble app to use your phone with this device is very poor quality. There's always connection or server problems preventing you from logging in and seeing the camera display.I don't recommend paying for this product. Try something else less expensive. You may not be as frustrated when it doesn't work because you haven't spent $300"
"2865","1","This camera is the absolute worst!!!!!!!! I paid the extra  $ for this camera as it was the only one I was finding with a screen so I wouldn't have to use my phone/tablet for viewing all the time. After a couple months the screen stopped connecting to the camera, I could get sound and it showed the temperature but no picture. I emailed the company and they said to try a reset, this never worked. Emailed them back and told them this and they never responded. On top of that now the camera is not connecting to my phone or tablet. Purchasing this monitor is plain out ROBBERY!!!!!"
"2866","1","My husband bought this somewhere else but I am so mad at this piece of *carp* The <U+201C>wireless<U+201D> never worked, temperature gage is ALWAYS wrong, don<U+2019>t even think about moving the lens around as it won<U+2019>t go back to its original spot. Their app tries to look <U+201C>high-tech<U+201D> but it<U+2019>s not. I had a green screen on my app for a WEEK, so when the app actually worked, it bottoms out.  And these are the things I can live with.  DO NOT BUY THIS - YOU WILL REGRET IT."
"2867","1","We have had this monitor as our primary baby monitor for a while now and since day 1 it has worked sub-optimal with poor/spotty performance, intermittently cutting out video and sound, and most recently with the inability to charge the parent unit. The two micro-usb plugs that insert into the camera and parent unit have NEVER stayed snug into their connectors and now the parent unit does not charge whatsoever. Called Motorola to explain the problem and was offered the chance to buy a replacement parent unit for ""only $120 on Amazon!"" Awful customer service ,awful product - will never purchase from Motorola again."
"2868","2","I have been pretty disappointed with this product. It has a history shutting off randomly. Cameras are not consistent with their clarity. The one camera we have views great! But our second one is not as clear. The microphone to speak is a really nice feature. It also will loose signal randomly. Overall does not work consistently"
"2869","1","I was SO excited to get this monitor. My husband is in the military and we live in Japan and received this as a baby shower gift. The set up was easy and it paired with our phones great! Our little one was born in September and we started using the monitor right away. It worked perfectly for the first 4 weeks and then the monitor wouldn't connect to the camera. Neither would our phones. The light on the camera was blue but it was registering as offline. I tried EVERYTHING to get it to work again. I talked with customer support and finally they said I would need to file a claim to get a new one since it was still under warranty, ok great. I called and was told since I live in Japan and took it out of the country it voided the warranty! WHAT?!?!?! I have a friend with the same one here and it works great for her so I know it has nothing to do with the country. I am so upset about this! I basically have a $300 paper weight now!"
"2870","1","I was so happy with this product for the first two weeks of my baby's life, but all that came to a screeching halt in mid-December 2015 when the parent unit abruptly stopped working one evening saying that it couldn't find the camera.  Since then I have been using it through the app only and I have called Motorola on 5 different occasions to try to resolve the issue.  Through these phone calls I have been given a string of lies about needing to wait for an update, that a MONTH later still has not occurred.  On the phone today, 1/14/16, I was told by a customer service supervisor that she could send out a replacement product,  but there was only a 50% chance that the replacement would work due to the technological glitch.  To make matters worse, they won't refund me for the product because it was purchased for us as a gift off of our registry and I do not have an original receipt.  Needless to say, DO NOT PUT THIS PRODUCT ON YOUR REGISTRY OR PURCHASE IT - unless you're comfortable gambling with your money on 50-50 odds."
"2871","1","This product is a great concept, but that's it. The first monitor we ordered had to be replaced immediately since sound was nearly nonexistent from the handheld monitor at full volume. The replacement had been working until about 9 months later, at which point the camera would move to the up most position on it's own and was really difficult to get down to the desired view. At 12.5 months the base monitor would not connect to the camera at all. Perfect timing since Motorola only warranties their product for 1 year, and has only given me the option to purchase yet another unit at a reduced rate. Garbage product, garbage support!"
"2872","5","We have had zero problems with this device. We really like it! I can check in from work to see or hear how things are going. There have been a handful of times when my wife could not get the monitor to work(when I got home I simply pressed and held the reset button...problem solved)When we first bought the unit, there was no ceiling mount option making the unit almost pointless, shortly after, they updated the software and the ceiling mount option was gladly welcomed!I recommend this product to pretty much everyone. I just wish the baby stores would carry stand alone cameras so that we could add on to the ""system""..."
"2873","2","Great features and it is fantastic while it works.  It's a rare unit with both WiFi and standalone capabilities.  I've gone through 3 Motorola's in the past 4 years.  Most die to issues where the power cord connects to the parent unit.  Something on the jack fails so the battery cannot be charged.  Tried replacing the cord but no luck.  Luckily since this is WiFi, I'm able to use my iPad as a monitor until I buy something new."
"2874","1","At first, we enjoyed this monitor, despite the regular disconnecting it was doing in its own (which reconnected independently). But within 6 months of use, it stopped taking a charge very well, and would disconnect and not reconnect regularly. Then, to make thingns worse.... it BEEPS in the baby's room when the disconnect happens. What exactly is the point of that?! Sure the monitor should alert me that it's disconnected but WHY ON EARTH WOULD ANYONE WANT IT TO ALERT THE BABY?! For an expensive and new monitor, this is an extreme disappointment. They should be ashamed for taking advantage of new parents, and their limited funds."
